HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.links,Answer.suggestion_texts,Answer.surveycode,Approve,Reject
3KI0JD2ZU2TYLULQDW0BJMZRVKA76K,3VU3J1KUFC965CFLW4IELPXQM43GTX,Review and Rate our Pet Recognition AI [use google chrome],In this HIT you are going to see how AI detects pets in images. Your task is to rate 15 images. [only use google chrome],"rating, AI, pets",$0.30 ,Mon May 04 01:04:50 PDT 2020,10,BatchId:4021434;OriginalHitTemplateId:920937340;,3600,172800,Mon May 11 01:04:50 PDT 2020,,,3EKVH9QME0FS6M0S79WVILO0YDJ2DL,A2WNW8A4MOR7T7,Submitted,Mon May 04 01:11:34 PDT 2020,Mon May 04 01:18:48 PDT 2020,Wed May 06 01:18:48 PDT 2020,,,,434,100% (3/3),0% (0/0),0% (0/0),http://people.tamu.edu/~sina.mohseni/explanationsrating.html?key=4,{},"[{""i"":""A2WNW8A4MOR7T7"",""r"":""4"",""d"":0,""d1"":88,""d2"":210},{""i"":""cat-2007_000528.jpg"",""r"":""7""},{""i"":""cat-2007_000876.jpg"",""r"":""2""},{""i"":""cat-2007_003778.jpg"",""r"":""9""},{""i"":""cat-2008_000824.jpg"",""r"":""6""},{""i"":""cat-2010_000799.jpg"",""r"":""8""},{""i"":""cat-2010_001344.jpg"",""r"":""5""},{""i"":""cat-2010_001351.jpg"",""r"":""9""},{""i"":""cat-2010_002086.jpg"",""r"":""6""},{""i"":""cat-2010_002224.jpg"",""r"":""8""},{""i"":""cat-2010_002778.jpg"",""r"":""6""},{""i"":""cat-2010_003291.jpg"",""r"":""8""},{""i"":""cat-2010_003299.jpg"",""r"":""3""},{""i"":""cat-2010_004712.jpg"",""r"":""10""},{""i"":""cat-2010_004815.jpg"",""r"":""7""}]",,
3KI0JD2ZU2TYLULQDW0BJMZRVKA76K,3VU3J1KUFC965CFLW4IELPXQM43GTX,Review and Rate our Pet Recognition AI [use google chrome],In this HIT you are going to see how AI detects pets in images. Your task is to rate 15 images. [only use google chrome],"rating, AI, pets",$0.30 ,Mon May 04 01:04:50 PDT 2020,10,BatchId:4021434;OriginalHitTemplateId:920937340;,3600,172800,Mon May 11 01:04:50 PDT 2020,,,3H8DHMCCWBMNN24IWF2ZIHAUFEGKD2,A2RX7ADCEYGLEK,Submitted,Mon May 04 04:16:57 PDT 2020,Mon May 04 04:27:36 PDT 2020,Wed May 06 04:27:36 PDT 2020,,,,639,0% (0/0),0% (0/0),0% (0/0),http://people.tamu.edu/~sina.mohseni/explanationsrating.html?key=4,{},"[{""i"":""A2RX7ADCEYGLEK"",""r"":""4"",""d"":0,""d1"":78,""d2"":90},{""i"":""cat-2007_000528.jpg"",""r"":""8""},{""i"":""cat-2007_000876.jpg"",""r"":""1""},{""i"":""cat-2007_003778.jpg"",""r"":""9""},{""i"":""cat-2008_000824.jpg"",""r"":""3""},{""i"":""cat-2010_000799.jpg"",""r"":""8""},{""i"":""cat-2010_001344.jpg"",""r"":""8""},{""i"":""cat-2010_001351.jpg"",""r"":""9""},{""i"":""cat-2010_002086.jpg"",""r"":""2""},{""i"":""cat-2010_002224.jpg"",""r"":""8""},{""i"":""cat-2010_002778.jpg"",""r"":""7""},{""i"":""cat-2010_003291.jpg"",""r"":""8""},{""i"":""cat-2010_003299.jpg"",""r"":""2""},{""i"":""cat-2010_004712.jpg"",""r"":""9""},{""i"":""cat-2010_004815.jpg"",""r"":""7""}]",,
3KI0JD2ZU2TYLULQDW0BJMZRVKA76K,3VU3J1KUFC965CFLW4IELPXQM43GTX,Review and Rate our Pet Recognition AI [use google chrome],In this HIT you are going to see how AI detects pets in images. Your task is to rate 15 images. [only use google chrome],"rating, AI, pets",$0.30 ,Mon May 04 01:04:50 PDT 2020,10,BatchId:4021434;OriginalHitTemplateId:920937340;,3600,172800,Mon May 11 01:04:50 PDT 2020,,,3II4UPYCOLI9Y52D9KMWE3M3ELIDQZ,A349TSPKFHIWE1,Submitted,Mon May 04 04:40:48 PDT 2020,Mon May 04 04:49:47 PDT 2020,Wed May 06 04:49:47 PDT 2020,,,,539,100% (1/1),100% (1/1),0% (0/0),http://people.tamu.edu/~sina.mohseni/explanationsrating.html?key=4,{},"[{""i"":""A349TSPKFHIWE1"",""r"":""4"",""d"":0,""d1"":56,""d2"":121},{""i"":""cat-2007_000528.jpg"",""r"":""9""},{""i"":""cat-2007_000876.jpg"",""r"":""3""},{""i"":""cat-2007_003778.jpg"",""r"":""4""},{""i"":""cat-2008_000824.jpg"",""r"":""4""},{""i"":""cat-2010_000799.jpg"",""r"":""9""},{""i"":""cat-2010_001344.jpg"",""r"":""8""},{""i"":""cat-2010_001351.jpg"",""r"":""7""},{""i"":""cat-2010_002086.jpg"",""r"":""4""},{""i"":""cat-2010_002224.jpg"",""r"":""3""},{""i"":""cat-2010_002778.jpg"",""r"":""5""},{""i"":""cat-2010_003291.jpg"",""r"":""9""},{""i"":""cat-2010_003299.jpg"",""r"":""5""},{""i"":""cat-2010_004712.jpg"",""r"":""6""},{""i"":""cat-2010_004815.jpg"",""r"":""5""}]",,
3KI0JD2ZU2TYLULQDW0BJMZRVKA76K,3VU3J1KUFC965CFLW4IELPXQM43GTX,Review and Rate our Pet Recognition AI [use google chrome],In this HIT you are going to see how AI detects pets in images. Your task is to rate 15 images. [only use google chrome],"rating, AI, pets",$0.30 ,Mon May 04 01:04:50 PDT 2020,10,BatchId:4021434;OriginalHitTemplateId:920937340;,3600,172800,Mon May 11 01:04:50 PDT 2020,,,3LEP4MGT3IBMUZ0OQ2P6JER4SKJDBN,A3MWV912LNFD67,Submitted,Mon May 04 03:07:14 PDT 2020,Mon May 04 03:11:48 PDT 2020,Wed May 06 03:11:48 PDT 2020,,,,274,0% (0/0),0% (0/0),0% (0/0),http://people.tamu.edu/~sina.mohseni/explanationsrating.html?key=4,{},"[{""i"":""A3MWV912LNFD67"",""r"":""4"",""d"":0,""d1"":73,""d2"":107},{""i"":""cat-2007_000528.jpg"",""r"":""8""},{""i"":""cat-2007_000876.jpg"",""r"":""1""},{""i"":""cat-2007_003778.jpg"",""r"":""8""},{""i"":""cat-2008_000824.jpg"",""r"":""5""},{""i"":""cat-2010_000799.jpg"",""r"":""9""},{""i"":""cat-2010_001344.jpg"",""r"":""10""},{""i"":""cat-2010_001351.jpg"",""r"":""8""},{""i"":""cat-2010_002086.jpg"",""r"":""5""},{""i"":""cat-2010_002224.jpg"",""r"":""5""},{""i"":""cat-2010_002778.jpg"",""r"":""8""},{""i"":""cat-2010_003291.jpg"",""r"":""9""},{""i"":""cat-2010_003299.jpg"",""r"":""1""},{""i"":""cat-2010_004712.jpg"",""r"":""10""},{""i"":""cat-2010_004815.jpg"",""r"":""9""}]",,
3KI0JD2ZU2TYLULQDW0BJMZRVKA76K,3VU3J1KUFC965CFLW4IELPXQM43GTX,Review and Rate our Pet Recognition AI [use google chrome],In this HIT you are going to see how AI detects pets in images. Your task is to rate 15 images. [only use google chrome],"rating, AI, pets",$0.30 ,Mon May 04 01:04:50 PDT 2020,10,BatchId:4021434;OriginalHitTemplateId:920937340;,3600,172800,Mon May 11 01:04:50 PDT 2020,,,3LO69W1SU5O1JSWRJ5F832Q6H52LGF,A28QUR0QYD2WI7,Submitted,Mon May 04 02:17:57 PDT 2020,Mon May 04 02:22:25 PDT 2020,Wed May 06 02:22:25 PDT 2020,,,,268,0% (0/0),0% (0/0),0% (0/0),http://people.tamu.edu/~sina.mohseni/explanationsrating.html?key=4,{},"[{""i"":""A28QUR0QYD2WI7"",""r"":""4"",""d"":0,""d1"":25,""d2"":158},{""i"":""cat-2007_000528.jpg"",""r"":""3""},{""i"":""cat-2007_000876.jpg"",""r"":""3""},{""i"":""cat-2007_003778.jpg"",""r"":""10""},{""i"":""cat-2008_000824.jpg"",""r"":""2""},{""i"":""cat-2010_000799.jpg"",""r"":""8""},{""i"":""cat-2010_001344.jpg"",""r"":""7""},{""i"":""cat-2010_001351.jpg"",""r"":""10""},{""i"":""cat-2010_002086.jpg"",""r"":""3""},{""i"":""cat-2010_002224.jpg"",""r"":""10""},{""i"":""cat-2010_002778.jpg"",""r"":""4""},{""i"":""cat-2010_003291.jpg"",""r"":""8""},{""i"":""cat-2010_003299.jpg"",""r"":""2""},{""i"":""cat-2010_004712.jpg"",""r"":""10""},{""i"":""cat-2010_004815.jpg"",""r"":""10""}]",,
3KI0JD2ZU2TYLULQDW0BJMZRVKA76K,3VU3J1KUFC965CFLW4IELPXQM43GTX,Review and Rate our Pet Recognition AI [use google chrome],In this HIT you are going to see how AI detects pets in images. Your task is to rate 15 images. [only use google chrome],"rating, AI, pets",$0.30 ,Mon May 04 01:04:50 PDT 2020,10,BatchId:4021434;OriginalHitTemplateId:920937340;,3600,172800,Mon May 11 01:04:50 PDT 2020,,,3MYYFCXHJ5I5LKP6DDGRHLOVVJ64G4,A3DTPGXKABAFEJ,Submitted,Mon May 04 02:09:21 PDT 2020,Mon May 04 02:44:50 PDT 2020,Wed May 06 02:44:50 PDT 2020,,,,2129,100% (1/1),100% (1/1),0% (0/0),http://people.tamu.edu/~sina.mohseni/explanationsrating.html?key=4,{},"[{""i"":""A3DTPGXKABAFEJ"",""r"":""4"",""d"":0,""d1"":9,""d2"":71},{""i"":""cat-2007_000528.jpg"",""r"":""10""},{""i"":""cat-2007_000876.jpg"",""r"":""2""},{""i"":""cat-2007_003778.jpg"",""r"":""10""},{""i"":""cat-2008_000824.jpg"",""r"":""3""},{""i"":""cat-2010_000799.jpg"",""r"":""10""},{""i"":""cat-2010_001344.jpg"",""r"":""3""},{""i"":""cat-2010_001351.jpg"",""r"":""10""},{""i"":""cat-2010_002086.jpg"",""r"":""2""},{""i"":""cat-2010_002224.jpg"",""r"":""9""},{""i"":""cat-2010_002778.jpg"",""r"":""9""},{""i"":""cat-2010_003291.jpg"",""r"":""8""},{""i"":""cat-2010_003299.jpg"",""r"":""2""},{""i"":""cat-2010_004712.jpg"",""r"":""10""},{""i"":""cat-2010_004815.jpg"",""r"":""7""}]",,
3KI0JD2ZU2TYLULQDW0BJMZRVKA76K,3VU3J1KUFC965CFLW4IELPXQM43GTX,Review and Rate our Pet Recognition AI [use google chrome],In this HIT you are going to see how AI detects pets in images. Your task is to rate 15 images. [only use google chrome],"rating, AI, pets",$0.30 ,Mon May 04 01:04:50 PDT 2020,10,BatchId:4021434;OriginalHitTemplateId:920937340;,3600,172800,Mon May 11 01:04:50 PDT 2020,,,3WJEQKOXAADNJUFK4V5FN16PL47A19,A3F9N2P4NUUR7S,Submitted,Mon May 04 01:06:11 PDT 2020,Mon May 04 01:32:32 PDT 2020,Wed May 06 01:32:32 PDT 2020,,,,1581,0% (0/0),0% (0/0),0% (0/0),http://people.tamu.edu/~sina.mohseni/explanationsrating.html?key=4,{},"[{""i"":""A3F9N2P4NUUR7S"",""r"":""4"",""d"":0,""d1"":38,""d2"":114},{""i"":""cat-2007_000528.jpg"",""r"":""7""},{""i"":""cat-2007_000876.jpg"",""r"":""4""},{""i"":""cat-2007_003778.jpg"",""r"":""5""},{""i"":""cat-2008_000824.jpg"",""r"":""4""},{""i"":""cat-2010_000799.jpg"",""r"":""9""},{""i"":""cat-2010_001344.jpg"",""r"":""10""},{""i"":""cat-2010_001351.jpg"",""r"":""4""},{""i"":""cat-2010_002086.jpg"",""r"":""2""},{""i"":""cat-2010_002224.jpg"",""r"":""2""},{""i"":""cat-2010_002778.jpg"",""r"":""6""},{""i"":""cat-2010_003291.jpg"",""r"":""8""},{""i"":""cat-2010_003299.jpg"",""r"":""1""},{""i"":""cat-2010_004712.jpg"",""r"":""10""},{""i"":""cat-2010_004815.jpg"",""r"":""8""}]",,
37VUR2VJ6B09QPFPY7W54C0OOKLC1K,3VU3J1KUFC965CFLW4IELPXQM43GTX,Review and Rate our Pet Recognition AI [use google chrome],In this HIT you are going to see how AI detects pets in images. Your task is to rate 15 images. [only use google chrome],"rating, AI, pets",$0.30 ,Mon May 04 01:04:50 PDT 2020,10,BatchId:4021434;OriginalHitTemplateId:920937340;,3600,172800,Mon May 11 01:04:50 PDT 2020,,,32SCWG5HIJFPDKMJZKZT8SM1S1O6PK,A2EARNRMFJOSIY,Submitted,Mon May 04 01:11:48 PDT 2020,Mon May 04 02:10:10 PDT 2020,Wed May 06 02:10:10 PDT 2020,,,,3502,0% (0/0),0% (0/0),0% (0/0),http://people.tamu.edu/~sina.mohseni/explanationsrating.html?key=5,I am interested to do this hit in future. It is really interesting.,"[{""i"":""A2EARNRMFJOSIY"",""r"":""5"",""d"":0,""d1"":134,""d2"":3124},{""i"":""cat-2007_000528.jpg"",""r"":""8""},{""i"":""cat-2007_000876.jpg"",""r"":""3""},{""i"":""cat-2007_003778.jpg"",""r"":""7""},{""i"":""cat-2008_000824.jpg"",""r"":""2""},{""i"":""cat-2010_005344.jpg"",""r"":""6""},{""i"":""cat-2010_005697.jpg"",""r"":""9""},{""i"":""cat-2011_001900.jpg"",""r"":""8""},{""i"":""dog-2007_001239.jpg"",""r"":""5""},{""i"":""dog-2007_001763.jpg"",""r"":""6""},{""i"":""dog-2007_008260.jpg"",""r"":""8""},{""i"":""dog-2007_008415.jpg"",""r"":""1""},{""i"":""dog-2007_009331.jpg"",""r"":""6""},{""i"":""dog-2007_009562.jpg"",""r"":""9""},{""i"":""dog-2007_009889.jpg"",""r"":""2""}]",,
37VUR2VJ6B09QPFPY7W54C0OOKLC1K,3VU3J1KUFC965CFLW4IELPXQM43GTX,Review and Rate our Pet Recognition AI [use google chrome],In this HIT you are going to see how AI detects pets in images. Your task is to rate 15 images. [only use google chrome],"rating, AI, pets",$0.30 ,Mon May 04 01:04:50 PDT 2020,10,BatchId:4021434;OriginalHitTemplateId:920937340;,3600,172800,Mon May 11 01:04:50 PDT 2020,,,35DR22AR5FVVPA1S29BCV2WKKAK3XQ,A36U69I2XHMZ46,Submitted,Mon May 04 03:13:41 PDT 2020,Mon May 04 03:19:23 PDT 2020,Wed May 06 03:19:23 PDT 2020,,,,342,0% (0/0),0% (0/0),0% (0/0),http://people.tamu.edu/~sina.mohseni/explanationsrating.html?key=5,{},"[{""i"":""A36U6912XHMZ46"",""r"":""5"",""d"":0,""d1"":144,""d2"":103},{""i"":""cat-2007_000528.jpg"",""r"":""6""},{""i"":""cat-2007_000876.jpg"",""r"":""5""},{""i"":""cat-2007_003778.jpg"",""r"":""8""},{""i"":""cat-2008_000824.jpg"",""r"":""3""},{""i"":""cat-2010_005344.jpg"",""r"":""4""},{""i"":""cat-2010_005697.jpg"",""r"":""5""},{""i"":""cat-2011_001900.jpg"",""r"":""4""},{""i"":""dog-2007_001239.jpg"",""r"":""7""},{""i"":""dog-2007_001763.jpg"",""r"":""2""},{""i"":""dog-2007_008260.jpg"",""r"":""5""},{""i"":""dog-2007_008415.jpg"",""r"":""7""},{""i"":""dog-2007_009331.jpg"",""r"":""4""},{""i"":""dog-2007_009562.jpg"",""r"":""6""},{""i"":""dog-2007_009889.jpg"",""r"":""7""}]",,
37VUR2VJ6B09QPFPY7W54C0OOKLC1K,3VU3J1KUFC965CFLW4IELPXQM43GTX,Review and Rate our Pet Recognition AI [use google chrome],In this HIT you are going to see how AI detects pets in images. Your task is to rate 15 images. [only use google chrome],"rating, AI, pets",$0.30 ,Mon May 04 01:04:50 PDT 2020,10,BatchId:4021434;OriginalHitTemplateId:920937340;,3600,172800,Mon May 11 01:04:50 PDT 2020,,,373ERPL3YQJGRVDA8PBBOXEUDRLTR8,A3774HPOUKYTX7,Submitted,Mon May 04 01:05:25 PDT 2020,Mon May 04 01:23:05 PDT 2020,Wed May 06 01:23:05 PDT 2020,,,,1060,100% (1/1),0% (0/0),0% (0/0),http://people.tamu.edu/~sina.mohseni/explanationsrating.html?key=5,{},"[{""i"":""A3774HPOUKYTX7"",""r"":""5"",""d"":0,""d1"":183,""d2"":47},{""i"":""cat-2007_000528.jpg"",""r"":""7""},{""i"":""cat-2007_000876.jpg"",""r"":""5""},{""i"":""cat-2007_003778.jpg"",""r"":""8""},{""i"":""cat-2008_000824.jpg"",""r"":""7""},{""i"":""cat-2010_005344.jpg"",""r"":""9""},{""i"":""cat-2010_005697.jpg"",""r"":""8""},{""i"":""cat-2011_001900.jpg"",""r"":""9""},{""i"":""dog-2007_001239.jpg"",""r"":""6""},{""i"":""dog-2007_001763.jpg"",""r"":""9""},{""i"":""dog-2007_008260.jpg"",""r"":""7""},{""i"":""dog-2007_008415.jpg"",""r"":""5""},{""i"":""dog-2007_009331.jpg"",""r"":""9""},{""i"":""dog-2007_009562.jpg"",""r"":""10""},{""i"":""dog-2007_009889.jpg"",""r"":""8""}]",,
37VUR2VJ6B09QPFPY7W54C0OOKLC1K,3VU3J1KUFC965CFLW4IELPXQM43GTX,Review and Rate our Pet Recognition AI [use google chrome],In this HIT you are going to see how AI detects pets in images. Your task is to rate 15 images. [only use google chrome],"rating, AI, pets",$0.30 ,Mon May 04 01:04:50 PDT 2020,10,BatchId:4021434;OriginalHitTemplateId:920937340;,3600,172800,Mon May 11 01:04:50 PDT 2020,,,39N5ACM9HGYCV3OHXR25S2D3I3DP9X,AK5AFB4VLBCGK,Submitted,Mon May 04 02:42:05 PDT 2020,Mon May 04 03:02:22 PDT 2020,Wed May 06 03:02:22 PDT 2020,,,,1217,0% (0/0),0% (0/0),0% (0/0),http://people.tamu.edu/~sina.mohseni/explanationsrating.html?key=5,Nice study.,"[{""i"":""AK5AFB4VLBCGK"",""r"":""5"",""d"":0,""d1"":22,""d2"":92},{""i"":""cat-2007_000528.jpg"",""r"":""8""},{""i"":""cat-2007_000876.jpg"",""r"":""4""},{""i"":""cat-2007_003778.jpg"",""r"":""7""},{""i"":""cat-2008_000824.jpg"",""r"":""3""},{""i"":""cat-2010_005344.jpg"",""r"":""6""},{""i"":""cat-2010_005697.jpg"",""r"":""9""},{""i"":""cat-2011_001900.jpg"",""r"":""10""},{""i"":""dog-2007_001239.jpg"",""r"":""5""},{""i"":""dog-2007_001763.jpg"",""r"":""3""},{""i"":""dog-2007_008260.jpg"",""r"":""5""},{""i"":""dog-2007_008415.jpg"",""r"":""6""},{""i"":""dog-2007_009331.jpg"",""r"":""6""},{""i"":""dog-2007_009562.jpg"",""r"":""6""},{""i"":""dog-2007_009889.jpg"",""r"":""5""}]",,
37VUR2VJ6B09QPFPY7W54C0OOKLC1K,3VU3J1KUFC965CFLW4IELPXQM43GTX,Review and Rate our Pet Recognition AI [use google chrome],In this HIT you are going to see how AI detects pets in images. Your task is to rate 15 images. [only use google chrome],"rating, AI, pets",$0.30 ,Mon May 04 01:04:50 PDT 2020,10,BatchId:4021434;OriginalHitTemplateId:920937340;,3600,172800,Mon May 11 01:04:50 PDT 2020,,,39PAAFCODOB8K2URH9GLPU3XYXZTV2,AQ3KPKZ6UIYPF,Submitted,Mon May 04 01:11:00 PDT 2020,Mon May 04 01:13:44 PDT 2020,Wed May 06 01:13:44 PDT 2020,,,,164,100% (1/1),100% (1/1),0% (0/0),http://people.tamu.edu/~sina.mohseni/explanationsrating.html?key=5,No issues,"[{""i"":""AQ3KPKZ6UIYPF"",""r"":""5"",""d"":0,""d1"":11,""d2"":86},{""i"":""cat-2007_000528.jpg"",""r"":""10""},{""i"":""cat-2007_000876.jpg"",""r"":""7""},{""i"":""cat-2007_003778.jpg"",""r"":""2""},{""i"":""cat-2008_000824.jpg"",""r"":""2""},{""i"":""cat-2010_005344.jpg"",""r"":""5""},{""i"":""cat-2010_005697.jpg"",""r"":""6""},{""i"":""cat-2011_001900.jpg"",""r"":""8""},{""i"":""dog-2007_001239.jpg"",""r"":""6""},{""i"":""dog-2007_001763.jpg"",""r"":""2""},{""i"":""dog-2007_008260.jpg"",""r"":""9""},{""i"":""dog-2007_008415.jpg"",""r"":""2""},{""i"":""dog-2007_009331.jpg"",""r"":""4""},{""i"":""dog-2007_009562.jpg"",""r"":""2""},{""i"":""dog-2007_009889.jpg"",""r"":""6""}]",,
37VUR2VJ6B09QPFPY7W54C0OOKLC1K,3VU3J1KUFC965CFLW4IELPXQM43GTX,Review and Rate our Pet Recognition AI [use google chrome],In this HIT you are going to see how AI detects pets in images. Your task is to rate 15 images. [only use google chrome],"rating, AI, pets",$0.30 ,Mon May 04 01:04:50 PDT 2020,10,BatchId:4021434;OriginalHitTemplateId:920937340;,3600,172800,Mon May 11 01:04:50 PDT 2020,,,3A7Y0R2P2QZ6AO3H5U3ZB9D9G6GJXQ,AXAXLC0TXQ0QW,Submitted,Mon May 04 01:06:49 PDT 2020,Mon May 04 01:09:45 PDT 2020,Wed May 06 01:09:45 PDT 2020,,,,176,0% (0/0),0% (0/0),0% (0/0),http://people.tamu.edu/~sina.mohseni/explanationsrating.html?key=5,{},"[{""i"":""AXAXLC0TXQ0QW"",""r"":""5"",""d"":0,""d1"":37,""d2"":96},{""i"":""cat-2007_000528.jpg"",""r"":""6""},{""i"":""cat-2007_000876.jpg"",""r"":""2""},{""i"":""cat-2007_003778.jpg"",""r"":""4""},{""i"":""cat-2008_000824.jpg"",""r"":""3""},{""i"":""cat-2010_005344.jpg"",""r"":""5""},{""i"":""cat-2010_005697.jpg"",""r"":""8""},{""i"":""cat-2011_001900.jpg"",""r"":""9""},{""i"":""dog-2007_001239.jpg"",""r"":""6""},{""i"":""dog-2007_001763.jpg"",""r"":""3""},{""i"":""dog-2007_008260.jpg"",""r"":""5""},{""i"":""dog-2007_008415.jpg"",""r"":""1""},{""i"":""dog-2007_009331.jpg"",""r"":""3""},{""i"":""dog-2007_009562.jpg"",""r"":""2""},{""i"":""dog-2007_009889.jpg"",""r"":""3""}]",,
37VUR2VJ6B09QPFPY7W54C0OOKLC1K,3VU3J1KUFC965CFLW4IELPXQM43GTX,Review and Rate our Pet Recognition AI [use google chrome],In this HIT you are going to see how AI detects pets in images. Your task is to rate 15 images. [only use google chrome],"rating, AI, pets",$0.30 ,Mon May 04 01:04:50 PDT 2020,10,BatchId:4021434;OriginalHitTemplateId:920937340;,3600,172800,Mon May 11 01:04:50 PDT 2020,,,3DPNQGW4LNQ3OR0010755UB6152461,A3DTPGXKABAFEJ,Submitted,Mon May 04 02:07:29 PDT 2020,Mon May 04 02:32:37 PDT 2020,Wed May 06 02:32:37 PDT 2020,,,,1508,100% (1/1),100% (1/1),0% (0/0),http://people.tamu.edu/~sina.mohseni/explanationsrating.html?key=5,{},"[{""i"":""A3DTPGXKABAFEJ"",""r"":""5"",""d"":0,""d1"":22,""d2"":79},{""i"":""cat-2007_000528.jpg"",""r"":""9""},{""i"":""cat-2007_000876.jpg"",""r"":""3""},{""i"":""cat-2007_003778.jpg"",""r"":""9""},{""i"":""cat-2008_000824.jpg"",""r"":""4""},{""i"":""cat-2010_005344.jpg"",""r"":""9""},{""i"":""cat-2010_005697.jpg"",""r"":""9""},{""i"":""cat-2011_001900.jpg"",""r"":""8""},{""i"":""dog-2007_001239.jpg"",""r"":""7""},{""i"":""dog-2007_001763.jpg"",""r"":""9""},{""i"":""dog-2007_008260.jpg"",""r"":""7""},{""i"":""dog-2007_008415.jpg"",""r"":""3""},{""i"":""dog-2007_009331.jpg"",""r"":""7""},{""i"":""dog-2007_009562.jpg"",""r"":""8""},{""i"":""dog-2007_009889.jpg"",""r"":""8""}]",,
37VUR2VJ6B09QPFPY7W54C0OOKLC1K,3VU3J1KUFC965CFLW4IELPXQM43GTX,Review and Rate our Pet Recognition AI [use google chrome],In this HIT you are going to see how AI detects pets in images. Your task is to rate 15 images. [only use google chrome],"rating, AI, pets",$0.30 ,Mon May 04 01:04:50 PDT 2020,10,BatchId:4021434;OriginalHitTemplateId:920937340;,3600,172800,Mon May 11 01:04:50 PDT 2020,,,3GNCZX450KYQ0MYMPXG5OXONOKLAPL,A2YTJQ7RCNDXBF,Submitted,Mon May 04 01:52:20 PDT 2020,Mon May 04 02:48:46 PDT 2020,Wed May 06 02:48:46 PDT 2020,,,,3386,0% (0/0),0% (0/0),0% (0/0),http://people.tamu.edu/~sina.mohseni/explanationsrating.html?key=5,{},"[{""i"":""A2YTJQ7RCNDXBF"",""r"":""5"",""d"":0,""d1"":86,""d2"":359},{""i"":""cat-2007_000528.jpg"",""r"":""4""},{""i"":""cat-2007_000876.jpg"",""r"":""4""},{""i"":""cat-2007_003778.jpg"",""r"":""4""},{""i"":""cat-2008_000824.jpg"",""r"":""6""},{""i"":""cat-2010_005344.jpg"",""r"":""3""},{""i"":""cat-2010_005697.jpg"",""r"":""6""},{""i"":""cat-2011_001900.jpg"",""r"":""5""},{""i"":""dog-2007_001239.jpg"",""r"":""5""},{""i"":""dog-2007_001763.jpg"",""r"":""4""},{""i"":""dog-2007_008260.jpg"",""r"":""6""},{""i"":""dog-2007_008415.jpg"",""r"":""7""},{""i"":""dog-2007_009331.jpg"",""r"":""6""},{""i"":""dog-2007_009562.jpg"",""r"":""3""},{""i"":""dog-2007_009889.jpg"",""r"":""7""}]",,
37VUR2VJ6B09QPFPY7W54C0OOKLC1K,3VU3J1KUFC965CFLW4IELPXQM43GTX,Review and Rate our Pet Recognition AI [use google chrome],In this HIT you are going to see how AI detects pets in images. Your task is to rate 15 images. [only use google chrome],"rating, AI, pets",$0.30 ,Mon May 04 01:04:50 PDT 2020,10,BatchId:4021434;OriginalHitTemplateId:920937340;,3600,172800,Mon May 11 01:04:50 PDT 2020,,,3OVR4I9USRUWY9JKG9L3BZSX1634QN,A3F9N2P4NUUR7S,Submitted,Mon May 04 01:06:12 PDT 2020,Mon May 04 01:34:33 PDT 2020,Wed May 06 01:34:33 PDT 2020,,,,1701,0% (0/0),0% (0/0),0% (0/0),http://people.tamu.edu/~sina.mohseni/explanationsrating.html?key=5,{},"[{""i"":""A3F9N2P4NUUR7S"",""r"":""5"",""d"":0,""d1"":23,""d2"":71},{""i"":""cat-2007_000528.jpg"",""r"":""8""},{""i"":""cat-2007_000876.jpg"",""r"":""4""},{""i"":""cat-2007_003778.jpg"",""r"":""5""},{""i"":""cat-2008_000824.jpg"",""r"":""4""},{""i"":""cat-2010_005344.jpg"",""r"":""3""},{""i"":""cat-2010_005697.jpg"",""r"":""7""},{""i"":""cat-2011_001900.jpg"",""r"":""9""},{""i"":""dog-2007_001239.jpg"",""r"":""6""},{""i"":""dog-2007_001763.jpg"",""r"":""3""},{""i"":""dog-2007_008260.jpg"",""r"":""10""},{""i"":""dog-2007_008415.jpg"",""r"":""4""},{""i"":""dog-2007_009331.jpg"",""r"":""10""},{""i"":""dog-2007_009562.jpg"",""r"":""2""},{""i"":""dog-2007_009889.jpg"",""r"":""7""}]",,
